apparentTemperature,cloudCover,dewPoint,humidity,icon,ozone,precipAccumulation,precipIntensity,precipProbability,precipType,pressure,summary,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
83.49,0.18,58.33,0.43,clear-day,310.6,,0.0007,0.01,rain,1007.6,Clear,83.49,1564837200,6.0,10.0,260.0,18.34,6.26
83.29,0.2,59.07,0.44,clear-day,311.4,,0.0006,0.01,rain,1007.4,Clear,83.29,1564840800,4.0,10.0,279.0,17.79,6.06
82.34,0.2,60.01,0.47,clear-day,311.9,,0.0006,0.01,rain,1007.5,Clear,81.93,1564844400,2.0,10.0,266.0,16.34,5.66
79.59,0.18,60.25,0.52,clear-day,312.4,,0.0005,0.02,rain,1007.9,Clear,79.5,1564848000,1.0,10.0,172.0,13.24,4.99
76.23,0.14,60.13,0.58,clear-day,312.7,,0.0006,0.02,rain,1008.5,Clear,76.21,1564851600,0.0,10.0,15.0,9.24,4.11
72.7,0.1,59.99,0.64,clear-night,311.7,,0.0008,0.02,rain,1009.2,Clear,72.7,1564855200,0.0,10.0,284.0,5.73,3.29
69.89,0.06,60.89,0.73,clear-night,312.4,,0.0008,0.02,rain,1009.9,Clear,69.76,1564858800,0.0,10.0,282.0,5.0,3.18
67.29,0.02,61.36,0.82,clear-night,313.3,,0.0006,0.01,rain,1010.7,Clear,67.03,1564862400,0.0,10.0,324.0,5.43,3.37
65.33,0.0,61.83,0.9,clear-night,313.5,,0.0005,0.01,rain,1011.2,Clear,64.92,1564866000,0.0,10.0,356.0,5.72,3.44
63.84,0.0,61.56,0.94,clear-night,312.6,,0.0003,0.01,rain,1011.6,Clear,63.39,1564869600,0.0,10.0,3.0,5.29,3.18
62.67,0.0,61.16,0.96,clear-night,311.0,,0.0002,0.01,rain,1011.9,Clear,62.22,1564873200,0.0,10.0,3.0,4.69,2.81
62.39,0.01,60.16,0.93,clear-night,308.8,,0.0002,0.01,rain,1011.5,Clear,62.09,1564876800,0.0,10.0,345.0,4.9,3.17
60.79,0.08,59.49,0.96,clear-night,307.9,,0.0,0.0,,1011.8,Clear,60.5,1564880400,0.0,10.0,342.0,4.57,2.96
59.23,0.17,58.76,0.99,clear-night,307.1,,0.0,0.0,,1012.3,Clear,58.97,1564884000,0.0,10.0,342.0,4.22,2.68
58.23,0.23,57.91,1.0,clear-night,306.5,,0.0,0.0,,1012.5,Clear,57.91,1564887600,0.0,10.0,346.0,3.95,2.44
60.19,0.21,59.77,1.0,clear-day,305.7,,0.0,0.0,,1012.8,Clear,59.81,1564891200,0.0,10.0,357.0,3.74,2.19
63.11,0.17,60.74,0.93,clear-day,304.9,,0.0,0.0,,1013.1,Clear,62.76,1564894800,0.0,10.0,13.0,3.62,1.95
65.44,0.12,60.53,0.85,clear-day,303.9,,0.0,0.0,,1013.4,Clear,65.23,1564898400,2.0,10.0,42.0,3.21,1.83
67.36,0.07,59.23,0.75,clear-day,304.2,,0.0,0.0,,1013.4,Clear,67.36,1564902000,3.0,10.0,44.0,3.74,2.16
69.96,0.03,58.5,0.67,clear-day,305.1,,0.0,0.0,,1013.1,Clear,69.96,1564905600,6.0,10.0,40.0,4.57,2.68
72.74,0.01,56.84,0.57,clear-day,306.5,,0.0,0.0,,1012.7,Clear,72.74,1564909200,8.0,10.0,37.0,5.12,3.06
74.92,0.03,54.96,0.5,clear-day,308.8,,0.0,0.0,,1012.3,Clear,74.92,1564912800,9.0,10.0,42.0,5.15,3.11
77.28,0.07,54.02,0.45,clear-day,311.7,,0.0,0.0,,1011.8,Clear,77.28,1564916400,9.0,10.0,49.0,4.93,3.04
78.83,0.14,53.82,0.42,clear-day,313.9,,0.0003,0.01,rain,1011.5,Clear,78.83,1564920000,8.0,10.0,50.0,4.75,3.05
79.18,0.28,53.17,0.41,clear-day,319.6,,0.0003,0.02,rain,1012.0,Clear,79.18,1564923600,6.0,10.0,53.0,3.89,3.04
78.69,0.46,54.77,0.44,partly-cloudy-day,320.3,,0.0008,0.02,rain,1012.0,Partly Cloudy,78.69,1564927200,4.0,10.0,44.0,3.79,3.33
75.19,0.56,56.12,0.52,partly-cloudy-day,320.6,,0.0013,0.02,rain,1011.9,Partly Cloudy,75.19,1564930800,2.0,10.0,34.0,3.76,3.48
73.23,0.55,56.03,0.55,partly-cloudy-day,320.7,,0.0015,0.02,rain,1012.2,Partly Cloudy,73.23,1564934400,1.0,10.0,27.0,3.77,3.25
70.5,0.47,55.27,0.59,partly-cloudy-day,320.7,,0.0014,0.02,rain,1012.8,Partly Cloudy,70.5,1564938000,0.0,10.0,21.0,3.82,2.86
67.84,0.38,55.29,0.64,partly-cloudy-night,319.8,,0.0,0.0,,1013.6,Partly Cloudy,67.84,1564941600,0.0,10.0,13.0,3.94,2.56
65.88,0.25,55.72,0.7,clear-night,321.7,,0.0,0.0,,1014.5,Clear,65.88,1564945200,0.0,10.0,10.0,4.31,2.64
64.14,0.11,55.54,0.74,clear-night,324.3,,0.0,0.0,,1015.3,Clear,64.14,1564948800,0.0,10.0,10.0,4.76,2.88
62.39,0.0,55.06,0.77,clear-night,326.2,,0.0002,0.02,rain,1016.0,Clear,62.39,1564952400,0.0,10.0,8.0,4.99,3.01
60.62,0.0,54.87,0.81,clear-night,326.1,,0.0,0.0,,1016.4,Clear,60.62,1564956000,0.0,10.0,3.0,4.74,2.91
59.06,0.0,55.1,0.87,clear-night,325.2,,0.0,0.0,,1016.5,Clear,59.06,1564959600,0.0,10.0,357.0,4.23,2.69
57.96,0.0,55.64,0.92,clear-night,325.7,,0.0,0.0,,1016.7,Clear,57.96,1564963200,0.0,10.0,352.0,4.2,2.62
57.39,0.0,54.85,0.91,clear-night,327.1,,0.0,0.0,,1016.5,Clear,57.39,1564966800,0.0,10.0,1.0,4.12,2.26
55.56,0.0,54.49,0.96,clear-night,328.9,,0.0,0.0,,1016.9,Clear,55.56,1564970400,0.0,10.0,350.0,4.12,2.38
54.16,0.0,54.01,0.99,clear-night,330.1,,0.0,0.0,,1017.2,Clear,54.16,1564974000,0.0,10.0,346.0,4.11,2.43
56.4,0.0,55.73,0.98,clear-day,330.0,,0.0,0.0,,1017.3,Clear,56.4,1564977600,0.0,10.0,357.0,4.04,2.24
59.93,0.0,57.38,0.91,clear-day,329.2,,0.0,0.0,,1017.3,Clear,59.93,1564981200,0.0,10.0,16.0,3.99,1.98
62.88,0.0,57.93,0.84,clear-day,327.9,,0.0,0.0,,1017.4,Clear,62.88,1564984800,1.0,10.0,40.0,3.86,1.71
65.47,0.0,57.59,0.76,clear-day,327.5,,0.0,0.0,,1017.3,Clear,65.47,1564988400,3.0,10.0,53.0,3.78,1.73
68.49,0.01,57.74,0.69,clear-day,327.1,,0.0,0.0,,1017.0,Clear,68.49,1564992000,5.0,10.0,65.0,3.71,1.88
71.21,0.01,57.0,0.61,clear-day,325.9,,0.0,0.0,,1016.6,Clear,71.21,1564995600,7.0,10.0,75.0,3.62,2.02
73.49,0.08,55.25,0.53,clear-day,323.1,,0.0,0.0,,1016.0,Clear,73.49,1564999200,8.0,10.0,83.0,3.38,2.15
75.09,0.17,54.06,0.48,clear-day,319.3,,0.0,0.0,,1015.1,Clear,75.09,1565002800,8.0,10.0,87.0,3.1,2.32
77.13,0.25,53.45,0.44,clear-day,316.5,,0.0002,0.01,rain,1014.4,Clear,77.13,1565006400,7.0,10.0,84.0,3.03,2.41
79.21,0.36,53.84,0.42,partly-cloudy-day,321.4,,0.0,0.0,,1014.6,Partly Cloudy,79.21,1565010000,5.0,10.0,80.0,3.51,2.37
80.12,0.47,53.4,0.4,partly-cloudy-day,321.1,,0.0,0.0,,1014.0,Partly Cloudy,80.12,1565013600,3.0,10.0,64.0,3.92,2.33
76.37,0.53,54.2,0.46,partly-cloudy-day,321.1,,0.0,0.0,,1013.8,Partly Cloudy,76.37,1565017200,2.0,10.0,49.0,4.08,2.27
74.22,0.49,54.31,0.5,partly-cloudy-day,321.4,,0.0,0.0,,1014.2,Partly Cloudy,74.22,1565020800,1.0,10.0,35.0,3.66,2.15
71.02,0.41,54.16,0.55,partly-cloudy-day,321.9,,0.0,0.0,,1014.8,Partly Cloudy,71.02,1565024400,0.0,10.0,25.0,2.98,2.03
67.94,0.33,53.86,0.61,partly-cloudy-night,324.1,,0.0,0.0,,1015.4,Partly Cloudy,67.94,1565028000,0.0,10.0,25.0,2.6,1.96
65.44,0.31,53.87,0.66,clear-night,324.1,,0.0,0.0,,1016.2,Clear,65.44,1565031600,0.0,10.0,10.0,3.14,2.17
63.08,0.3,53.37,0.71,clear-night,323.7,,0.0,0.0,,1017.2,Clear,63.08,1565035200,0.0,10.0,351.0,4.07,2.46
61.01,0.28,52.73,0.74,clear-night,322.7,,0.0,0.0,,1017.7,Clear,61.01,1565038800,0.0,10.0,337.0,4.61,2.65
59.38,0.24,52.01,0.77,clear-night,321.0,,0.0,0.0,,1018.0,Clear,59.38,1565042400,0.0,10.0,331.0,4.3,2.55
58.0,0.19,51.27,0.78,clear-night,318.9,,0.0,0.0,,1018.1,Clear,58.0,1565046000,0.0,10.0,327.0,3.62,2.3
56.96,0.14,51.15,0.81,clear-night,316.9,,0.0,0.0,,1018.1,Clear,56.96,1565049600,0.0,10.0,325.0,3.03,2.13
55.83,0.09,51.74,0.86,clear-night,314.2,,0.0,0.0,,1017.8,Clear,55.83,1565053200,0.0,10.0,324.0,3.16,2.06
54.29,0.04,51.22,0.89,clear-night,313.2,,0.0,0.0,,1018.0,Clear,54.29,1565056800,0.0,10.0,318.0,2.93,2.03
53.39,0.0,51.47,0.93,clear-night,312.7,,0.0,0.0,,1018.0,Clear,53.39,1565060400,0.0,10.0,317.0,2.62,1.89
56.27,0.0,52.76,0.88,clear-day,312.7,,0.0,0.0,,1018.4,Clear,56.27,1565064000,0.0,10.0,326.0,2.12,1.5
60.54,0.0,54.83,0.81,clear-day,313.2,,0.0,0.0,,1018.7,Clear,60.54,1565067600,0.0,10.0,340.0,1.53,0.98
64.84,0.0,56.19,0.74,clear-day,314.5,,0.0,0.0,,1018.9,Clear,64.84,1565071200,2.0,10.0,30.0,0.95,0.68
68.69,0.0,56.55,0.65,clear-day,314.8,,0.0,0.0,,1018.8,Clear,68.69,1565074800,3.0,10.0,69.0,1.28,0.66
72.59,0.0,55.98,0.56,clear-day,314.8,,0.0,0.0,,1018.5,Clear,72.59,1565078400,5.0,10.0,99.0,1.97,0.85
75.92,0.0,54.83,0.48,clear-day,315.1,,0.0,0.0,,1018.2,Clear,75.92,1565082000,7.0,10.0,118.0,2.68,1.04
78.56,0.0,52.45,0.4,clear-day,316.0,,0.0,0.0,,1017.8,Clear,78.56,1565085600,9.0,10.0,105.0,3.33,1.2
80.54,0.0,50.44,0.35,clear-day,317.2,,0.0,0.0,,1017.4,Clear,80.54,1565089200,9.0,10.0,83.0,3.95,1.37
82.65,0.0,49.03,0.31,clear-day,317.7,,0.0,0.0,,1016.9,Clear,82.65,1565092800,8.0,10.0,68.0,4.33,1.54
84.42,0.0,48.16,0.28,clear-day,320.9,,0.0,0.0,,1016.7,Clear,84.42,1565096400,6.0,10.0,91.0,4.28,2.25
84.24,0.0,49.08,0.3,clear-day,319.3,,0.0,0.0,,1016.0,Clear,84.24,1565100000,4.0,10.0,88.0,4.07,1.99
81.21,0.0,51.4,0.36,clear-day,318.0,,0.0002,0.01,rain,1015.7,Clear,81.21,1565103600,2.0,10.0,75.0,3.77,1.79
78.29,0.0,52.71,0.41,clear-day,318.2,,0.0,0.0,,1015.7,Clear,78.29,1565107200,1.0,10.0,48.0,3.35,1.64
74.02,0.0,54.01,0.5,clear-day,319.1,,0.0,0.0,,1016.2,Clear,74.02,1565110800,0.0,10.0,8.0,2.85,1.51
69.7,0.0,54.13,0.58,clear-night,319.8,,0.0,0.0,,1016.6,Clear,69.7,1565114400,0.0,10.0,353.0,2.76,1.57
66.78,0.0,53.39,0.62,clear-night,319.5,,0.0,0.0,,1016.9,Clear,66.78,1565118000,0.0,10.0,339.0,2.92,1.82
64.63,0.0,52.69,0.65,clear-night,318.8,,0.0,0.0,,1017.2,Clear,64.63,1565121600,0.0,10.0,320.0,3.25,2.15
62.98,0.0,51.97,0.67,clear-night,318.6,,0.0003,0.01,rain,1017.6,Clear,62.98,1565125200,0.0,10.0,311.0,3.39,2.35
61.86,0.0,51.29,0.68,clear-night,319.5,,0.0004,0.01,rain,1017.8,Clear,61.86,1565128800,0.0,10.0,300.0,3.12,2.29
61.14,0.0,50.81,0.69,clear-night,320.8,,0.0003,0.01,rain,1017.9,Clear,61.14,1565132400,0.0,10.0,297.0,2.66,2.09
60.67,0.0,51.03,0.71,clear-night,319.1,,0.0,0.0,,1017.9,Clear,60.67,1565136000,0.0,10.0,321.0,2.48,1.86
59.6,0.0,50.13,0.71,clear-night,318.1,,0.0,0.0,,1017.8,Clear,59.6,1565139600,0.0,10.0,308.0,2.34,1.84
58.54,0.0,49.3,0.71,clear-night,316.8,,0.0,0.0,,1017.7,Clear,58.54,1565143200,0.0,10.0,286.0,2.27,1.86
58.01,0.0,49.53,0.73,clear-night,315.7,,0.0,0.0,,1017.8,Clear,58.01,1565146800,0.0,10.0,289.0,2.14,1.78
60.51,0.0,51.45,0.72,clear-day,314.8,,0.0,0.0,,1017.7,Clear,60.51,1565150400,0.0,10.0,353.0,1.85,1.45
64.26,0.0,54.02,0.69,clear-day,314.1,,0.0,0.0,,1017.9,Clear,64.26,1565154000,0.0,10.0,206.0,1.52,1.0
68.77,0.0,56.12,0.64,clear-day,314.5,,0.0,0.0,,1018.0,Clear,68.77,1565157600,2.0,10.0,230.0,1.04,0.68
73.25,0.0,57.08,0.57,clear-day,314.4,,0.0,0.0,,1017.8,Clear,73.25,1565161200,3.0,10.0,214.0,1.3,0.92
77.76,0.0,57.26,0.49,clear-day,314.7,,0.0,0.0,,1017.6,Clear,77.76,1565164800,5.0,10.0,166.0,1.85,1.4
81.83,0.0,57.01,0.43,clear-day,314.8,,0.0,0.0,,1017.4,Clear,81.83,1565168400,7.0,10.0,146.0,2.39,1.78
84.5,0.0,55.28,0.37,clear-day,314.6,,0.0,0.0,,1016.8,Clear,84.5,1565172000,9.0,10.0,138.0,2.82,1.97
86.98,0.0,53.37,0.32,clear-day,314.5,,0.0002,0.01,rain,1016.0,Clear,86.98,1565175600,9.0,10.0,135.0,3.25,2.05
88.58,0.0,52.42,0.29,clear-day,314.7,,0.0005,0.01,rain,1015.5,Clear,88.58,1565179200,8.0,10.0,150.0,3.64,2.14
89.92,0.0,53.71,0.29,clear-day,321.5,,0.0006,0.01,rain,1015.4,Clear,89.92,1565182800,6.0,10.0,135.0,3.5,2.65
89.75,0.0,53.22,0.29,clear-day,323.4,,0.0,0.0,,1014.8,Clear,89.75,1565186400,4.0,10.0,133.0,3.98,2.71
86.46,0.0,54.58,0.34,clear-day,324.4,,0.0,0.0,,1014.5,Clear,86.46,1565190000,2.0,10.0,158.0,4.14,2.6
83.45,0.0,55.64,0.39,clear-day,323.8,,0.0004,0.01,rain,1014.5,Clear,83.45,1565193600,1.0,10.0,246.0,3.61,2.19
79.02,0.0,57.31,0.47,clear-day,322.2,,0.0003,0.01,rain,1014.7,Clear,79.02,1565197200,0.0,10.0,256.0,2.77,1.65
74.72,0.0,58.12,0.56,clear-night,318.4,,0.0004,0.01,rain,1015.0,Clear,74.72,1565200800,0.0,10.0,239.0,2.27,1.35
71.59,0.0,57.62,0.61,clear-night,318.7,,0.0004,0.01,rain,1015.4,Clear,71.59,1565204400,0.0,10.0,180.0,2.42,1.51
69.27,0.0,56.97,0.65,clear-night,319.9,,0.0004,0.01,rain,1016.0,Clear,69.27,1565208000,0.0,10.0,336.0,2.89,1.9
67.38,0.0,56.43,0.68,clear-night,320.3,,0.0003,0.01,rain,1016.4,Clear,67.38,1565211600,0.0,10.0,284.0,3.25,2.18
66.02,0.0,56.09,0.7,clear-night,318.9,,0.0,0.0,,1016.5,Clear,66.02,1565215200,0.0,10.0,270.0,3.4,2.22
64.97,0.0,56.13,0.73,clear-night,316.8,,0.0,0.0,,1016.7,Clear,64.97,1565218800,0.0,10.0,272.0,3.47,2.18
63.97,0.0,56.16,0.76,clear-night,314.5,,0.0,0.0,,1016.6,Clear,63.97,1565222400,0.0,10.0,275.0,3.44,2.11
63.52,0.0,56.61,0.78,clear-night,313.4,,0.0,0.0,,1016.3,Clear,63.52,1565226000,0.0,10.0,281.0,3.47,2.45
61.69,0.0,56.08,0.82,clear-night,312.0,,0.0,0.0,,1016.3,Clear,61.69,1565229600,0.0,10.0,270.0,3.22,2.23
60.93,0.0,56.42,0.85,clear-night,311.0,,0.0,0.0,,1016.4,Clear,60.93,1565233200,0.0,10.0,282.0,2.86,1.95
63.18,0.02,58.49,0.85,clear-day,310.3,,0.0,0.0,,1016.4,Clear,63.18,1565236800,0.0,10.0,343.0,2.28,1.51
66.98,0.04,60.87,0.81,clear-day,310.0,,0.0002,0.01,rain,1016.3,Clear,66.78,1565240400,0.0,10.0,190.0,1.6,1.01
71.41,0.07,63.02,0.76,clear-day,310.3,,0.0004,0.01,rain,1016.2,Clear,71.05,1565244000,2.0,10.0,231.0,1.23,0.73
75.94,0.2,63.72,0.67,clear-day,312.2,,0.0,0.0,,1015.9,Clear,75.55,1565247600,3.0,10.0,223.0,2.07,1.21
81.66,0.36,63.58,0.57,partly-cloudy-day,313.2,,0.0,0.0,,1015.4,Partly Cloudy,80.15,1565251200,5.0,10.0,192.0,2.19,1.26
84.56,0.2,62.56,0.49,clear-day,313.8,,0.0,0.0,,1015.3,Clear,83.69,1565254800,7.0,10.0,174.0,2.65,1.26
86.83,0.18,58.63,0.39,clear-day,313.8,,0.0,0.0,,1014.9,Clear,86.83,1565258400,8.0,10.0,169.0,3.81,1.83
89.32,0.13,53.31,0.29,clear-day,313.4,,0.0,0.0,,1014.3,Clear,89.32,1565262000,8.0,10.0,169.0,5.3,2.29
90.61,0.28,50.08,0.25,clear-day,312.2,,0.0,0.0,,1013.8,Clear,90.61,1565265600,7.0,10.0,187.0,6.19,2.93
91.95,0.43,49.37,0.23,partly-cloudy-day,311.5,,0.0,0.0,,1013.3,Partly Cloudy,91.95,1565269200,5.0,10.0,183.0,5.86,3.13
91.42,0.48,49.41,0.24,partly-cloudy-day,308.9,,0.0,0.0,,1012.9,Partly Cloudy,91.42,1565272800,4.0,10.0,188.0,5.08,3.42
90.06,0.52,50.28,0.26,partly-cloudy-day,306.7,,0.0,0.0,,1012.4,Partly Cloudy,90.06,1565276400,2.0,10.0,201.0,4.48,3.61
86.57,0.62,51.96,0.31,partly-cloudy-day,304.9,,0.0,0.0,,1012.4,Mostly Cloudy,86.57,1565280000,1.0,10.0,241.0,4.39,3.32
81.95,0.35,54.21,0.38,partly-cloudy-day,303.2,,0.0,0.0,,1012.8,Partly Cloudy,81.95,1565283600,0.0,10.0,257.0,4.48,2.82
76.59,0.24,55.85,0.49,clear-night,299.6,,0.0002,0.01,rain,1013.3,Clear,76.59,1565287200,0.0,10.0,271.0,5.16,3.07
74.29,0.19,56.09,0.53,clear-night,298.1,,0.0,0.0,,1013.9,Clear,74.29,1565290800,0.0,10.0,238.0,5.02,2.93
71.53,0.25,55.92,0.58,clear-night,297.0,,0.0,0.0,,1014.6,Clear,71.53,1565294400,0.0,10.0,295.0,4.68,2.83
69.96,0.31,55.47,0.6,clear-night,296.2,,0.0,0.0,,1015.1,Clear,69.96,1565298000,0.0,10.0,290.0,4.29,2.74
68.94,0.37,55.22,0.62,partly-cloudy-night,296.0,,0.0,0.0,,1015.3,Partly Cloudy,68.94,1565301600,0.0,10.0,285.0,3.9,2.49
68.23,0.41,55.38,0.64,partly-cloudy-night,296.2,,0.0,0.0,,1015.3,Partly Cloudy,68.23,1565305200,0.0,10.0,291.0,3.41,2.31
69.23,0.71,56.58,0.64,partly-cloudy-night,297.3,,0.0,0.0,,1014.9,Mostly Cloudy,69.23,1565308800,0.0,10.0,313.0,2.88,2.27
68.83,0.92,56.43,0.65,cloudy,299.7,,0.0,0.0,,1014.7,Overcast,68.83,1565312400,0.0,10.0,321.0,2.41,1.91
68.2,0.97,56.32,0.66,cloudy,302.9,,0.0,0.0,,1014.8,Overcast,68.2,1565316000,0.0,10.0,325.0,2.0,1.66
68.25,0.98,56.8,0.67,cloudy,305.5,,0.0,0.0,,1015.0,Overcast,68.25,1565319600,0.0,10.0,338.0,1.86,1.44
69.07,0.88,58.71,0.7,cloudy,306.8,,0.0,0.0,,1015.2,Overcast,69.07,1565323200,0.0,10.0,338.0,2.22,1.35
71.31,0.6,61.13,0.71,partly-cloudy-day,307.4,,0.0,0.0,,1015.5,Mostly Cloudy,71.18,1565326800,0.0,10.0,337.0,2.86,1.56
75.04,0.44,62.78,0.66,partly-cloudy-day,310.8,,0.0,0.0,,1015.6,Partly Cloudy,74.74,1565330400,1.0,10.0,347.0,2.87,1.28
78.38,0.47,62.27,0.58,partly-cloudy-day,313.2,,0.0,0.0,,1015.5,Partly Cloudy,78.13,1565334000,3.0,10.0,11.0,3.01,1.13
82.2,0.48,60.61,0.49,partly-cloudy-day,316.0,,0.0,0.0,,1015.3,Partly Cloudy,81.59,1565337600,4.0,10.0,49.0,3.06,1.43
85.28,0.47,58.82,0.41,partly-cloudy-day,318.1,,0.0,0.0,,1015.0,Partly Cloudy,85.28,1565341200,6.0,10.0,79.0,3.07,1.71
87.86,0.41,56.53,0.35,partly-cloudy-day,319.7,,0.0002,0.02,rain,1014.2,Partly Cloudy,87.86,1565344800,7.0,10.0,80.0,3.01,1.93
90.18,0.35,54.08,0.29,partly-cloudy-day,320.7,,0.0014,0.02,rain,1013.8,Partly Cloudy,90.18,1565348400,7.0,10.0,66.0,2.92,2.22
90.78,0.43,55.38,0.3,partly-cloudy-day,322.5,,0.0023,0.02,rain,1013.5,Partly Cloudy,90.78,1565352000,6.0,10.0,74.0,3.46,3.1
91.67,0.4,55.56,0.3,partly-cloudy-day,320.3,,0.0017,0.02,rain,1013.4,Partly Cloudy,91.67,1565355600,5.0,10.0,65.0,3.72,3.57
91.27,0.36,56.52,0.31,partly-cloudy-day,316.5,,0.0006,0.02,rain,1013.3,Partly Cloudy,91.27,1565359200,4.0,10.0,52.0,3.97,3.12
88.21,0.42,58.57,0.37,partly-cloudy-day,313.2,,0.0,0.0,,1013.3,Partly Cloudy,88.21,1565362800,2.0,10.0,35.0,4.1,2.72
86.0,0.39,59.13,0.4,partly-cloudy-day,310.9,,0.0,0.0,,1013.7,Partly Cloudy,86.0,1565366400,1.0,10.0,33.0,3.85,2.53
82.48,0.09,60.0,0.47,clear-day,309.1,,0.0,0.0,,1014.2,Clear,82.11,1565370000,0.0,10.0,32.0,3.43,2.23
78.26,0.07,60.15,0.54,clear-night,307.7,,0.0,0.0,,1014.8,Clear,78.21,1565373600,0.0,10.0,28.0,3.2,1.86
75.44,0.07,59.98,0.59,clear-night,305.6,,0.0,0.0,,1015.4,Clear,75.44,1565377200,0.0,10.0,345.0,3.36,1.84
73.19,0.03,59.41,0.62,clear-night,303.4,,0.0,0.0,,1016.0,Clear,73.19,1565380800,0.0,10.0,335.0,3.69,2.49
71.3,0.0,58.92,0.65,clear-night,301.5,,0.0,0.0,,1016.2,Clear,71.3,1565384400,0.0,10.0,334.0,3.9,2.77
69.46,0.0,58.53,0.68,clear-night,300.0,,0.0,0.0,,1016.7,Clear,69.46,1565388000,0.0,10.0,330.0,3.88,2.82
67.94,0.0,58.85,0.73,clear-night,298.6,,0.0,0.0,,1016.8,Clear,67.94,1565391600,0.0,10.0,329.0,3.72,2.7
66.89,0.0,59.76,0.78,clear-night,296.3,,0.0,0.0,,1016.7,Clear,66.84,1565395200,0.0,10.0,319.0,3.47,2.86
65.77,0.0,59.85,0.81,clear-night,296.0,,0.0,0.0,,1016.9,Clear,65.67,1565398800,0.0,10.0,319.0,3.33,2.68
64.83,0.0,59.94,0.85,clear-night,296.0,,0.0,0.0,,1017.1,Clear,64.68,1565402400,0.0,10.0,325.0,3.16,2.48
64.71,0.0,60.77,0.88,clear-night,296.3,,0.0,0.0,,1017.3,Clear,64.44,1565406000,0.0,10.0,331.0,2.93,2.23
66.29,0.0,62.6,0.89,clear-day,296.5,,0.0,0.0,,1017.7,Clear,65.8,1565409600,0.0,10.0,336.0,2.61,1.88
70.12,0.0,65.2,0.86,clear-day,296.8,,0.0,0.0,,1018.0,Clear,69.41,1565413200,0.0,10.0,340.0,2.22,1.52
75.07,0.0,67.02,0.78,clear-day,297.1,,0.0,0.0,,1018.1,Clear,74.28,1565416800,2.0,10.0,9.0,1.76,0.94
78.94,0.0,67.62,0.7,clear-day,296.9,,0.0,0.0,,1018.1,Clear,78.13,1565420400,3.0,10.0,42.0,1.66,0.99
84.33,0.0,66.99,0.61,clear-day,296.4,,0.0,0.0,,1017.9,Clear,81.82,1565424000,6.0,10.0,83.0,1.69,1.17
87.68,0.0,65.69,0.52,clear-day,296.2,,0.0,0.0,,1017.5,Clear,85.56,1565427600,8.0,10.0,104.0,1.88,1.43
89.23,0.02,62.85,0.43,clear-day,296.2,,0.0,0.0,,1016.8,Clear,88.41,1565431200,9.0,10.0,102.0,2.27,1.64
91.0,0.06,58.8,0.34,clear-day,296.4,,0.0,0.0,,1016.0,Clear,91.0,1565434800,9.0,10.0,98.0,2.83,2.03
92.76,0.07,56.33,0.29,clear-day,296.3,,0.0051,0.01,rain,1015.5,Clear,92.76,1565438400,8.0,10.0,94.0,3.31,2.34
93.71,0.09,56.47,0.29,clear-day,299.3,,0.0036,0.01,rain,1015.2,Clear,93.71,1565442000,6.0,10.0,96.0,3.43,2.88
93.4,0.09,56.12,0.29,clear-day,298.6,,0.0,0.0,,1015.0,Clear,93.4,1565445600,4.0,10.0,102.0,3.77,3.22
90.57,0.35,57.41,0.33,partly-cloudy-day,297.7,,0.0,0.0,,1014.9,Partly Cloudy,90.57,1565449200,2.0,10.0,97.0,4.05,3.2
88.15,0.14,58.33,0.37,clear-day,296.8,,0.0,0.0,,1015.2,Clear,88.15,1565452800,1.0,10.0,85.0,4.25,3.09
84.04,0.08,59.96,0.44,clear-day,295.8,,0.0,0.0,,1015.9,Clear,84.03,1565456400,0.0,10.0,67.0,4.4,2.52
81.07,0.03,60.83,0.52,clear-night,294.4,,0.0,0.0,,1016.5,Clear,80.09,1565460000,0.0,10.0,43.0,5.07,2.39
77.43,0.0,61.24,0.58,clear-night,293.7,,0.0,0.0,,1017.1,Clear,77.28,1565463600,0.0,10.0,2.0,4.89,2.17
75.18,0.0,61.17,0.62,clear-night,293.1,,0.0,0.0,,1017.6,Clear,75.06,1565467200,0.0,10.0,344.0,4.48,2.55
73.2,0.03,60.81,0.65,clear-night,292.4,,0.0,0.0,,1017.9,Clear,73.12,1565470800,0.0,10.0,339.0,4.12,2.51
71.18,0.0,60.5,0.69,clear-night,291.7,,0.0,0.0,,1018.1,Clear,71.12,1565474400,0.0,10.0,337.0,3.96,2.52
69.66,0.0,60.86,0.74,clear-night,291.0,,0.0,0.0,,1018.1,Clear,69.53,1565478000,0.0,10.0,334.0,3.85,2.59
68.41,0.0,60.82,0.77,clear-night,290.5,,0.0,0.0,,1018.1,Clear,68.26,1565481600,0.0,10.0,334.0,3.71,2.53
66.92,0.0,60.88,0.82,clear-night,289.3,,0.0,0.0,,1017.9,Clear,66.72,1565485200,0.0,10.0,347.0,2.85,2.0
65.44,0.0,60.13,0.83,clear-night,289.7,,0.0,0.0,,1017.8,Clear,65.29,1565488800,0.0,10.0,347.0,2.73,2.07
64.93,0.0,60.16,0.85,clear-night,289.8,,0.0,0.0,,1018.0,Clear,64.76,1565492400,0.0,10.0,346.0,2.7,2.11
66.05,0.0,61.35,0.86,clear-day,289.6,,0.0,0.0,,1018.3,Clear,65.74,1565496000,0.0,10.0,352.0,2.7,2.03
